time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count,item_name,is_latest
1659577691,20220804,10190871203,142,68%,445,12640,10,normal,30,81,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1659543987,20220803,10190871203,142,68%,445,12640,10,normal,30,81,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1659491539,20220803,10190871203,142,68%,445,12641,10,normal,30,81,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1659447634,20220802,10190871203,142,68%,445,12641,10,normal,30,81,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1659435810,20220802,10190871203,142,68%,445,12642,10,normal,30,81,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1659405955,20220802,10190871203,142,68%,445,12567,10,normal,30,81,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1659327404,20220801,10190871203,142,68%,445,12567,10,normal,30,81,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1659319295,20220801,10190871203,142,68%,445,12717,10,normal,30,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1659264072,20220731,10190871203,142,68%,445,12717,10,normal,30,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1659232970,20220731,10190871203,142,68%,445,12672,10,normal,30,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1659145797,20220730,10190871203,142,68%,445,12672,10,normal,30,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1659113948,20220729,10190871203,142,68%,445,12672,10,normal,30,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1659059950,20220729,10190871203,142,68%,445,12672,11,normal,30,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658972991,20220728,10190871203,142,68%,445,12672,11,normal,30,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658887045,20220727,10190871203,142,68%,445,12672,11,normal,30,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658800826,20220726,10190871203,142,68%,445,12672,11,normal,29,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658768368,20220725,10190871203,142,68%,445,12672,11,normal,29,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658713879,20220725,10190871203,142,68%,445,12672,13,normal,29,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658669386,20220724,10190871203,142,68%,445,12672,13,normal,29,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658654265,20220724,10190871203,133,70%,445,6205,13,normal,29,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658637248,20220724,10190871203,142,68%,445,6467,13,normal,29,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658627918,20220724,10190871203,142,68%,445,12672,13,normal,29,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658595332,20220723,10190871203,142,68%,445,12672,13,normal,29,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658547368,20220723,10190871203,142,68%,445,12672,14,normal,29,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658541037,20220723,10190871203,142,68%,445,12627,14,normal,29,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658507422,20220722,10190871203,142,68%,445,12627,14,normal,29,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658454893,20220722,10190871203,142,68%,445,12627,13,normal,29,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658422620,20220721,10190871203,142,68%,445,12627,13,normal,28,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658368309,20220721,10190871203,142,68%,445,12627,14,normal,28,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658281776,20220720,10190871203,142,68%,445,12627,14,normal,28,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658252930,20220719,10190871203,142,68%,445,12627,14,normal,28,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658250395,20220719,10190871203,142,68%,445,11127,14,normal,28,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658244121,20220719,10190871203,133,70%,445,1500,12,normal,28,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658238059,20220719,10190871203,142,68%,445,11127,12,normal,28,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658196236,20220719,10190871203,142,68%,445,12627,12,normal,28,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658187606,20220718,10190871203,142,68%,445,12627,12,normal,28,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658171672,20220718,10190871203,142,68%,445,12627,12,normal,28,82,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658109266,20220718,10190871203,142,68%,445,12627,12,normal,27,82,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658096228,20220717,10190871203,142,68%,445,12627,12,normal,27,82,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658056462,20220717,10190871203,142,68%,445,12627,12,normal,27,81,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658029457,20220717,10190871203,142,68%,445,12627,12,normal,27,80,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1658023015,20220717,10190871203,142,68%,445,12627,12,normal,27,79,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657936198,20220716,10190871203,142,68%,445,12627,12,normal,27,79,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657904567,20220715,10190871203,142,68%,445,12627,12,normal,27,79,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657850585,20220715,10190871203,142,68%,445,12627,13,normal,27,79,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657819747,20220714,10190871203,142,68%,445,12627,13,normal,27,79,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657763725,20220714,10190871203,142,68%,445,12627,14,normal,27,79,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657729857,20220713,10190871203,142,68%,445,12627,14,normal,27,78,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657676983,20220713,10190871203,142,68%,445,12627,12,normal,27,78,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657650185,20220712,10190871203,142,68%,445,12627,12,normal,27,78,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657643222,20220712,10190871203,142,68%,445,12627,12,normal,26,78,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657635929,20220712,10190871203,142,68%,445,12627,11,normal,26,78,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657590988,20220712,10190871203,142,68%,445,12627,11,normal,25,78,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657504210,20220711,10190871203,142,68%,445,12627,11,normal,25,78,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657471975,20220710,10190871203,142,68%,445,12627,11,normal,25,78,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657434111,20220710,10190871203,142,68%,445,12627,15,normal,25,78,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657418358,20220710,10190871203,142,68%,445,12628,15,normal,25,78,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657385542,20220709,10190871203,142,68%,445,12628,15,normal,25,77,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657330770,20220709,10190871203,142,68%,445,12628,16,normal,25,77,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657299944,20220708,10190871203,142,68%,445,12628,16,normal,25,77,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657245176,20220708,10190871203,142,68%,445,12628,17,normal,25,77,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657235932,20220707,10190871203,142,68%,445,12628,17,normal,25,77,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657211445,20220707,10190871203,142,68%,445,12628,17,normal,25,76,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657165757,20220707,10190871203,142,68%,445,12628,15,normal,25,76,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657158918,20220707,10190871203,142,68%,445,12627,15,normal,25,76,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657126902,20220706,10190871203,142,68%,445,12627,15,normal,25,75,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657124931,20220706,10190871203,142,68%,445,12627,14,normal,24,75,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657085320,20220706,10190871203,142,68%,445,12627,14,normal,23,75,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657082956,20220706,10190871203,142,68%,445,12628,14,normal,23,75,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657072793,20220706,10190871203,142,68%,445,12629,14,normal,23,75,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1657038644,20220705,10190871203,142,68%,445,12629,14,normal,23,75,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656985749,20220705,10190871203,142,68%,445,12629,13,normal,23,75,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656955617,20220704,10190871203,142,68%,445,12629,13,normal,23,75,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656953962,20220704,10190871203,133,70%,445,12629,13,normal,23,75,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656948057,20220704,10190871203,133,70%,445,12629,15,normal,23,75,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656944230,20220704,10190871203,142,68%,445,10941,15,normal,23,75,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656906761,20220704,10190871203,142,68%,445,12449,15,normal,23,75,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656899920,20220704,10190871203,142,68%,445,12449,15,normal,23,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656877056,20220703,10190871203,142,68%,445,12449,15,normal,23,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656862878,20220703,10190871203,142,68%,445,12449,15,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656813340,20220703,10190871203,142,68%,445,12419,15,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656780741,20220702,10190871203,142,68%,445,12419,15,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656726362,20220702,10190871203,142,68%,445,12419,16,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656695030,20220701,10190871203,142,68%,445,12419,16,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656682682,20220701,10190871203,142,68%,445,12419,20,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656640767,20220701,10190871203,142,68%,445,12416,20,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656608693,20220630,10190871203,142,68%,445,12416,20,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656596254,20220630,10190871203,142,68%,445,12416,21,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656553812,20220630,10190871203,142,68%,445,12419,21,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656524541,20220629,10190871203,142,68%,445,12419,21,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656521128,20220629,10190871203,142,68%,445,12418,21,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656467472,20220629,10190871203,142,68%,445,12418,20,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656440800,20220628,10190871203,142,68%,445,12418,20,normal,22,74,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656435834,20220628,10190871203,142,68%,445,12418,20,normal,22,73,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656380966,20220628,10190871203,142,68%,445,12419,20,normal,22,73,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656362438,20220627,10190871203,142,68%,445,12419,20,normal,22,73,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656354291,20220627,10190871203,142,68%,445,12419,20,normal,22,72,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656349365,20220627,10190871203,142,68%,445,12420,20,normal,22,72,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656339546,20220627,10190871203,142,68%,445,12420,22,normal,22,72,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656294765,20220627,10190871203,142,68%,445,12421,22,normal,22,72,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656262334,20220626,10190871203,142,68%,445,12421,22,normal,22,72,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656208340,20220626,10190871203,142,68%,445,12421,25,normal,22,72,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656174195,20220625,10190871203,142,68%,445,12421,25,normal,22,72,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656170238,20220625,10190871203,142,68%,445,12421,24,normal,22,72,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656121725,20220625,10190871203,142,68%,445,12421,24,normal,22,73,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1656035102,20220624,10190871203,142,68%,445,12421,24,normal,22,73,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655955465,20220623,10190871203,142,68%,445,12421,24,normal,22,73,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655948631,20220623,10190871203,142,68%,445,12421,24,normal,22,72,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655933974,20220622,10190871203,142,68%,445,12421,24,normal,22,72,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655862799,20220622,10190871203,142,68%,445,12421,24,normal,22,71,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655828960,20220621,10190871203,142,68%,445,12421,24,normal,22,71,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655775923,20220621,10190871203,142,68%,445,12421,23,normal,22,70,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655744468,20220620,10190871203,142,68%,445,12421,23,normal,22,70,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655689425,20220620,10190871203,142,68%,445,12421,25,normal,22,70,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655657499,20220619,10190871203,142,68%,445,12421,25,normal,22,70,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655603317,20220619,10190871203,142,68%,445,12421,26,normal,22,70,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655571120,20220618,10190871203,142,68%,445,12421,26,normal,22,70,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655516596,20220618,10190871203,142,68%,445,12421,28,normal,22,70,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655505586,20220617,10190871203,142,68%,445,12421,28,normal,22,70,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1655452790,20220617,10190871203,142,68%,445,12422,28,normal,22,70,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1654073178,20220601,10190871203,142,68%,445,12425,25,normal,17,62,Luvas De Goleiro De Futebol Adidas Americano Respirável,False
1662064883,20220901,13992870026,43,53%,90,7458,24,normal,19,699,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,True
1662063601,20220901,13992870026,43,53%,90,7458,24,normal,19,698,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1662061051,20220901,13992870026,43,53%,90,7459,25,normal,19,698,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1662059711,20220901,13992870026,43,53%,90,7459,25,normal,19,696,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1662058181,20220901,13992870026,43,53%,90,7459,25,normal,19,695,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1662056702,20220901,13992870026,43,53%,90,7459,25,normal,19,694,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1662051628,20220901,13992870026,43,53%,90,7459,25,normal,19,693,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1662045680,20220901,13992870026,43,53%,90,7459,25,normal,19,692,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1662039434,20220901,13992870026,43,53%,90,7459,25,normal,19,691,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1662005318,20220901,13992870026,43,53%,90,7459,25,normal,19,690,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1661997345,20220901,13992870026,43,53%,90,7459,25,normal,19,689,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1661984417,20220831,13992870026,43,53%,90,7459,25,normal,19,689,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1661974652,20220831,13992870026,43,53%,90,7460,25,normal,19,690,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1661971660,20220831,13992870026,43,53%,90,7460,24,normal,19,690,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1661970202,20220831,13992870026,43,53%,90,7460,24,normal,19,689,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
1661959182,20220831,13992870026,43,53%,90,7460,24,normal,19,688,Bijuterias Para Organizador Armazenamento Couro Portátil brinco Multifuncional Porta Joias De Com Caixa,False
